ProjectID,Nuts_Sample_Code,Sample Date,Transect,Station,Latitude,Longitude,pressure (m),no2,no3,no3+no2,comments
Ship of Opportunity,08081340_CR12,8/8/2013,Columbia River,CR12,46.13000107,-124.2699966,3,0.209999993,8.539999962,8.75,
Ship of Opportunity,08081340_CR12,8/8/2013,Columbia River,CR12,46.13000107,-124.2699966,10,0.230000004,16.67000008,16.89999962,
Ship of Opportunity,08081340_CR12,8/8/2013,Columbia River,CR12,46.13000107,-124.2699966,15,0.209999993,28.88999939,29.10000038,
Ship of Opportunity,08081340_CR12,8/8/2013,Columbia River,CR12,46.13000107,-124.2699966,20,0.100000001,31.60000038,31.70000076,
Ship of Opportunity,08081340_CR12,8/8/2013,Columbia River,CR12,46.13000107,-124.2699966,30,0.079999998,33.91999817,34,
Ship of Opportunity,08081340_CR12,8/8/2013,Columbia River,CR12,46.13000107,-124.2699966,40,0.07,33.43000031,33.5,
Ship of Opportunity,08081340_CR12,8/8/2013,Columbia River,CR12,46.13000107,-124.2699966,50,0.059999999,35.13999939,35.20000076,
Ship of Opportunity,08081340_CR12,8/8/2013,Columbia River,CR12,46.13000107,-124.2699966,60,0.109999999,35.49000168,35.59999847,
Ship of Opportunity,08081340_CR12,8/8/2013,Columbia River,CR12,46.13000107,-124.2699966,80,0.479999989,34.41999817,34.90000153,
Ship of Opportunity,08081341_CR04,8/8/2013,Columbia River,CR04,46.13000107,-124.0899963,3,0.159999996,8.140000343,8.300000191,
Ship of Opportunity,08081341_CR04,8/8/2013,Columbia River,CR04,46.13000107,-124.0899963,10,0.209999993,22.59000015,22.79999924,
Ship of Opportunity,08081341_CR04,8/8/2013,Columbia River,CR04,46.13000107,-124.0899963,15,0.200000003,31.60000038,31.79999924,
Ship of Opportunity,08081341_CR04,8/8/2013,Columbia River,CR04,46.13000107,-124.0899963,20,0.129999995,33.06999969,33.20000076,
Ship of Opportunity,08081341_CR04,8/8/2013,Columbia River,CR04,46.13000107,-124.0899963,25,0.100000001,34.59999847,34.70000076,
Ship of Opportunity,08081341_CR04,8/8/2013,Columbia River,CR04,46.13000107,-124.0899963,30,0.180000007,34.31999969,34.5,
Ship of Opportunity,080913NH03,8/9/2013,Newport Hydrographic,NH03,44.65000153,-124.1299973,3,0.204999998,11.84500027,12.05000019,
Ship of Opportunity,080913NH03,8/9/2013,Newport Hydrographic,NH03,44.65000153,-124.1299973,10,0.200000003,19.70000076,19.89999962,
Ship of Opportunity,080913NH03,8/9/2013,Newport Hydrographic,NH03,44.65000153,-124.1299973,15,0.150000006,29.54999924,29.70000076,
Ship of Opportunity,080913NH03,8/9/2013,Newport Hydrographic,NH03,44.65000153,-124.1299973,20,0.180000007,30.02000046,30.20000076,
Ship of Opportunity,080913NH03,8/9/2013,Newport Hydrographic,NH03,44.65000153,-124.1299973,30,0.300000012,30.79999924,31.10000038,
Ship of Opportunity,080913NH05,8/9/2013,Newport Hydrographic,NH05,44.65200043,124.177002,0,0.304800004,17.85379982,18.15859985,
Ship of Opportunity,080913NH10,8/9/2013,Newport Hydrographic,NH10,44.65000153,-124.3000031,3,0.25999999,11.89000034,12.14999962,
Ship of Opportunity,080913NH10,8/9/2013,Newport Hydrographic,NH10,44.65000153,-124.3000031,10,0.239999995,21.45999908,21.70000076,
Ship of Opportunity,080913NH10,8/9/2013,Newport Hydrographic,NH10,44.65000153,-124.3000031,15,0.239999995,19.55999947,19.79999924,
Ship of Opportunity,080913NH10,8/9/2013,Newport Hydrographic,NH10,44.65000153,-124.3000031,20,0.230000004,19.67000008,19.89999962,
Ship of Opportunity,080913NH10,8/9/2013,Newport Hydrographic,NH10,44.65000153,-124.3000031,30,0.25999999,22.34000015,22.60000038,
Ship of Opportunity,080913NH10,8/9/2013,Newport Hydrographic,NH10,44.65000153,-124.3000031,40,0.25,28.54999924,28.79999924,
Ship of Opportunity,080913NH10,8/9/2013,Newport Hydrographic,NH10,44.65000153,-124.3000031,50,0.280000001,31.21999931,31.5,
Ship of Opportunity,080913NH10,8/9/2013,Newport Hydrographic,NH10,44.65000153,-124.3000031,60,0.409999996,32.29000092,32.70000076,
Ship of Opportunity,080913NH10,8/9/2013,Newport Hydrographic,NH10,44.65000153,-124.3000031,64,0.360000014,32.43999863,32.79999924,
Ship of Opportunity,080913NH10,8/9/2013,Newport Hydrographic,NH10,44.65000153,-124.3000031,70,0.360000014,32.74000168,33.09999847,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,3,0.119999997,2.980000019,3.099999905,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,10,0.129999995,5.869999886,6,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,15,0.159999996,9.43999958,9.600000381,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,20,0.170000002,10.43000031,10.60000038,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,30,0.219999999,17.18000031,17.39999962,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,40,0.239999995,19.36000061,19.60000038,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,50,0.25,21.45000076,21.70000076,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,60,0.25999999,24.44000053,24.70000076,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,80,0.330000013,29.67000008,30,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,150,0.029999999,32.27000046,32.29999924,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,200,0.02,34.27999878,34.29999924,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,250,0.029999999,35.06999969,35.09999847,
Ship of Opportunity,080913NH25,8/9/2013,Newport Hydrographic,NH25,44.65000153,-124.6500015,273,0.039999999,35.56000137,35.59999847,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,3,0.02,0.180000007,0.200000003,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,10,0.029999999,0.170000002,0.200000003,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,15,0.039999999,0.059999999,0.100000001,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,50,0.079999998,18.21999931,18.29999924,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,60,0.039999999,21.65999985,21.70000076,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,80,0.01,27.48999977,27.5,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,100,0.01,31.48999977,31.5,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,125,0.02,31.78000069,31.79999924,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,150,0,30.89999962,30.89999962,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,200,0.02,32.77999878,32.79999924,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,300,0.039999999,37.56000137,37.59999847,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,400,0.100000001,39.09999847,39.20000076,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,500,0.029999999,40.97000122,41,
Ship of Opportunity,081013NH45,8/10/2013,Newport Hydrographic,NH45,44.65000153,-125.1100006,600,0.02,42.38000107,42.40000153,
Ship of Opportunity,08211396_NH03,8/21/2013,Newport Hydrographic,NH03,44.65000153,-124.1299973,3,0.49000001,25.70999908,26.20000076,
Ship of Opportunity,08211396_NH03,8/21/2013,Newport Hydrographic,NH03,44.65000153,-124.1299973,10,0.519999981,27.87999916,28.39999962,
Ship of Opportunity,08211396_NH03,8/21/2013,Newport Hydrographic,NH03,44.65000153,-124.1299973,20,0.579999983,29.81999969,30.39999962,
Ship of Opportunity,08211396_NH03,8/21/2013,Newport Hydrographic,NH03,44.65000153,-124.1299973,30,0.680000007,31.42000008,32.09999847,
Ship of Opportunity,08211396_NH03,8/21/2013,Newport Hydrographic,NH03,44.65000153,-124.1299973,36,0.680000007,31.71999931,32.40000153,
Ship of Opportunity,08211399_NH30,8/21/2013,Newport Hydrographic,NH30,44.65000153,-124.7699966,3,0.07,1.730000019,1.799999952,
Ship of Opportunity,08211399_NH30,8/21/2013,Newport Hydrographic,NH30,44.65000153,-124.7699966,10,0.079999998,3.019999981,3.099999905,
Ship of Opportunity,08211399_NH30,8/21/2013,Newport Hydrographic,NH30,44.65000153,-124.7699966,20,0.170000002,9.729999542,9.899999619,
Ship of Opportunity,08211399_NH30,8/21/2013,Newport Hydrographic,NH30,44.65000153,-124.7699966,30,0.140000001,14.65999985,14.80000019,
Ship of Opportunity,08211399_NH30,8/21/2013,Newport Hydrographic,NH30,44.65000153,-124.7699966,40,0.150000006,23.75,23.89999962,
Ship of Opportunity,08211399_NH30,8/21/2013,Newport Hydrographic,NH30,44.65000153,-124.7699966,60,0.280000001,25.21999931,25.5,
Ship of Opportunity,08211399_NH30,8/21/2013,Newport Hydrographic,NH30,44.65000153,-124.7699966,80,0.100000001,28.5,28.60000038,
Ship of Opportunity,08211399_NH30,8/21/2013,Newport Hydrographic,NH30,44.65000153,-124.7699966,100,0.079999998,30.52000046,30.60000038,
Ship of Opportunity,08211399_NH30,8/21/2013,Newport Hydrographic,NH30,44.65000153,-124.7699966,125,,,,Bad data possibly from leaky Niskin
Ship of Opportunity,08211399_NH30,8/21/2013,Newport Hydrographic,NH30,44.65000153,-124.7699966,150,0.029999999,33.06999969,33.09999847,
Ship of Opportunity,08211399_NH30,8/21/2013,Newport Hydrographic,NH30,44.65000153,-124.7699966,200,0.02,33.97999954,34,
Ship of Opportunity,08211399_NH30,8/21/2013,Newport Hydrographic,NH30,44.65000153,-124.7699966,230,0.029999999,34.56999969,34.59999847,
Ship of Opportunity,082213101_CP01,8/22/2013,Cape Perpetua,CP01,44.20000076,-124.1699982,3,0.574999988,17.77499962,18.35000038,
Ship of Opportunity,082213101_CP01,8/22/2013,Cape Perpetua,CP01,44.20000076,-124.1699982,10,0.75999999,23.84000015,24.60000038,
Ship of Opportunity,082213101_CP01,8/22/2013,Cape Perpetua,CP01,44.20000076,-124.1699982,30,0.779999971,29.02000046,29.79999924,
Ship of Opportunity,082213101_CP01,8/22/2013,Cape Perpetua,CP01,44.20000076,-124.1699982,35,0.910000026,29.98999977,30.89999962,
Ship of Opportunity,082213105_CP09,8/22/2013,Cape Perpetua,CP09,44.20000076,-124.9800034,3,0.039999999,0.059999999,0.100000001,
Ship of Opportunity,082213105_CP09,8/22/2013,Cape Perpetua,CP09,44.20000076,-124.9800034,10,0.029999999,0,0,
Ship of Opportunity,082213105_CP09,8/22/2013,Cape Perpetua,CP09,44.20000076,-124.9800034,20,0.090000004,4.309999943,4.400000095,
Ship of Opportunity,082213105_CP09,8/22/2013,Cape Perpetua,CP09,44.20000076,-124.9800034,30,0.230000004,10.56999969,10.80000019,
Ship of Opportunity,082213105_CP09,8/22/2013,Cape Perpetua,CP09,44.20000076,-124.9800034,40,0.330000013,13.67000008,14,
Ship of Opportunity,082213105_CP09,8/22/2013,Cape Perpetua,CP09,44.20000076,-124.9800034,50,0.25999999,17.84000015,18.10000038,
Ship of Opportunity,082213105_CP09,8/22/2013,Cape Perpetua,CP09,44.20000076,-124.9800034,60,0.209999993,19.59000015,19.79999924,
Ship of Opportunity,082213105_CP09,8/22/2013,Cape Perpetua,CP09,44.20000076,-124.9800034,80,0.150000006,26.54999924,26.70000076,
Ship of Opportunity,082213105_CP09,8/22/2013,Cape Perpetua,CP09,44.20000076,-124.9800034,100,0.01,28.88999939,28.89999962,
Ship of Opportunity,082213105_CP09,8/22/2013,Cape Perpetua,CP09,44.20000076,-124.9800034,150,0.01,31.38999939,31.39999962,
Ship of Opportunity,082213105_CP09,8/22/2013,Cape Perpetua,CP09,44.20000076,-124.9800034,200,0.02,33.58000183,33.59999847,
Ship of Opportunity,082213105_CP09,8/22/2013,Cape Perpetua,CP09,44.20000076,-124.9800034,300,0.050000001,33.75,33.79999924,
Ship of Opportunity,082313106_CC06,8/23/2013,Crescent City,CC06,41.90000153,-124.7900009,3,0.140000001,6.860000134,7,
Ship of Opportunity,082313106_CC06,8/23/2013,Crescent City,CC06,41.90000153,-124.7900009,10,0.150000006,6.449999809,6.599999905,
Ship of Opportunity,082313106_CC06,8/23/2013,Crescent City,CC06,41.90000153,-124.7900009,25,0.180000007,8.819999695,9,
Ship of Opportunity,082313106_CC06,8/23/2013,Crescent City,CC06,41.90000153,-124.7900009,50,0.200000003,20,20.20000076,
Ship of Opportunity,082313106_CC06,8/23/2013,Crescent City,CC06,41.90000153,-124.7900009,75,0.01,24.69000053,24.70000076,
Ship of Opportunity,082313106_CC06,8/23/2013,Crescent City,CC06,41.90000153,-124.7900009,100,0.01,27.48999977,27.5,
Ship of Opportunity,082313106_CC06,8/23/2013,Crescent City,CC06,41.90000153,-124.7900009,150,0.01,31.29000092,31.29999924,
Ship of Opportunity,082313106_CC06,8/23/2013,Crescent City,CC06,41.90000153,-124.7900009,200,0.01,32.59000015,32.59999847,
Ship of Opportunity,082313106_CC06,8/23/2013,Crescent City,CC06,41.90000153,-124.7900009,300,0,37.20000076,37.20000076,
Ship of Opportunity,082313106_CC06,8/23/2013,Crescent City,CC06,41.90000153,-124.7900009,400,0.01,39.59000015,39.59999847,
Ship of Opportunity,082313106_CC06,8/23/2013,Crescent City,CC06,41.90000153,-124.7900009,500,0.01,41.49000168,41.5,
Ship of Opportunity,082313106_CC06,8/23/2013,Crescent City,CC06,41.90000153,-124.7900009,690,0.029999999,42.86999893,42.90000153,
Ship of Opportunity,082313108_CC03,8/23/2013,Crescent City,CC03,41.95999908,-124.4899979,3,0.239999995,11.40999985,11.64999962,
Ship of Opportunity,082313108_CC03,8/23/2013,Crescent City,CC03,41.95999908,-124.4899979,10,0.270000011,12.52999973,12.80000019,
Ship of Opportunity,082313108_CC03,8/23/2013,Crescent City,CC03,41.95999908,-124.4899979,20,0.300000012,13.5,13.80000019,
Ship of Opportunity,082313108_CC03,8/23/2013,Crescent City,CC03,41.95999908,-124.4899979,30,0.349999994,17.35000038,17.70000076,
Ship of Opportunity,082313108_CC03,8/23/2013,Crescent City,CC03,41.95999908,-124.4899979,40,0.300000012,21,21.29999924,
Ship of Opportunity,082313108_CC03,8/23/2013,Crescent City,CC03,41.95999908,-124.4899979,50,0.170000002,24.93000031,25.10000038,
Ship of Opportunity,082313108_CC03,8/23/2013,Crescent City,CC03,41.95999908,-124.4899979,60,0.100000001,26.5,26.60000038,
Ship of Opportunity,082313108_CC03,8/23/2013,Crescent City,CC03,41.95999908,-124.4899979,80,0.090000004,29.11000061,29.20000076,
Ship of Opportunity,082313108_CC03,8/23/2013,Crescent City,CC03,41.95999908,-124.4899979,100,0.109999999,29.29000092,29.39999962,
Ship of Opportunity,082413111_PG20,8/24/2013,Punta Gorda,PG20,40.09999847,-124.7099991,3,0.209999993,9.18999958,9.399999619,
Ship of Opportunity,082413111_PG20,8/24/2013,Punta Gorda,PG20,40.09999847,-124.7099991,10,0.200000003,9.100000381,9.300000191,
Ship of Opportunity,082413111_PG20,8/24/2013,Punta Gorda,PG20,40.09999847,-124.7099991,20,0.050000001,31.14999962,31.20000076,
Ship of Opportunity,082413111_PG20,8/24/2013,Punta Gorda,PG20,40.09999847,-124.7099991,25,0.209999993,9.090000153,9.300000191,
Ship of Opportunity,082413111_PG20,8/24/2013,Punta Gorda,PG20,40.09999847,-124.7099991,50,0.239999995,13.06000042,13.30000019,
Ship of Opportunity,082413111_PG20,8/24/2013,Punta Gorda,PG20,40.09999847,-124.7099991,75,0.239999995,17.45999908,17.70000076,
Ship of Opportunity,082413111_PG20,8/24/2013,Punta Gorda,PG20,40.09999847,-124.7099991,100,0.119999997,24.97999954,25.10000038,
Ship of Opportunity,082413111_PG20,8/24/2013,Punta Gorda,PG20,40.09999847,-124.7099991,150,0.039999999,30.55999947,30.60000038,
Ship of Opportunity,082413111_PG20,8/24/2013,Punta Gorda,PG20,40.09999847,-124.7099991,300,0.029999999,36.56999969,36.59999847,
Ship of Opportunity,082413111_PG20,8/24/2013,Punta Gorda,PG20,40.09999847,-124.7099991,500,0.02,41.68000031,41.70000076,
Ship of Opportunity,082413111_PG20,8/24/2013,Punta Gorda,PG20,40.09999847,-124.7099991,700,0.02,43.58000183,43.59999847,
Ship of Opportunity,082413111_PG20,8/24/2013,Punta Gorda,PG20,40.09999847,-124.7099991,900,0.02,42.68000031,42.70000076,
Ship of Opportunity,082413113_PG05,8/24/2013,Punta Gorda,PG05,40.22000122,-124.4400024,3,0.140000001,10.96000004,11.10000038,
Ship of Opportunity,082413113_PG05,8/24/2013,Punta Gorda,PG05,40.22000122,-124.4400024,10,0.129999995,14.67000008,14.80000019,
Ship of Opportunity,082413113_PG05,8/24/2013,Punta Gorda,PG05,40.22000122,-124.4400024,20,0.129999995,15.47000027,15.60000038,
Ship of Opportunity,082413113_PG05,8/24/2013,Punta Gorda,PG05,40.22000122,-124.4400024,30,0.119999997,15.88000011,16,
Ship of Opportunity,082413113_PG05,8/24/2013,Punta Gorda,PG05,40.22000122,-124.4400024,40,0.119999997,15.88000011,16,
Ship of Opportunity,082413113_PG05,8/24/2013,Punta Gorda,PG05,40.22000122,-124.4400024,50,0.109999999,17.59000015,17.70000076,
Ship of Opportunity,082413113_PG05,8/24/2013,Punta Gorda,PG05,40.22000122,-124.4400024,60,0.090000004,19.11000061,19.20000076,
Ship of Opportunity,082413113_PG05,8/24/2013,Punta Gorda,PG05,40.22000122,-124.4400024,80,0.119999997,25.18000031,25.29999924,
Ship of Opportunity,082413113_PG05,8/24/2013,Punta Gorda,PG05,40.22000122,-124.4400024,100,0.02,31.78000069,31.79999924,
Ship of Opportunity,082413113_PG05,8/24/2013,Punta Gorda,PG05,40.22000122,-124.4400024,119,0.029999999,32.56999969,32.59999847,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,3,0.129999995,5.070000172,5.199999809,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,10,0.140000001,4.860000134,5,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,20,0.150000006,4.949999809,5.099999905,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,30,0.25999999,8.539999962,8.800000191,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,50,0.400000006,21.70000076,22.10000038,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,80,0.059999999,25.54000092,25.60000038,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,100,0.039999999,25.65999985,25.70000076,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,150,0.039999999,27.05999947,27.10000038,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,200,0.01,33.68999863,33.70000076,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,300,0.02,36.77999878,36.79999924,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,400,0.01,39.29000092,39.29999924,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,500,0.01,40.34000015,40.34999847,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,600,0.01,41.99000168,42,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,700,0.059999999,42.24000168,42.29999924,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,800,0.050000001,43.25,43.29999924,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,900,0.039999999,43.75999832,43.79999924,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,1000,0.050000001,43.84999847,43.90000153,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,1250,0.050000001,43.75,43.79999924,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,1500,0.029999999,43.27000046,43.29999924,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,1750,0.029999999,42.56999969,42.59999847,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,2000,0.029999999,41.27000046,41.29999924,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,2250,0.02,40.58000183,40.59999847,
Ship of Opportunity,082513133_DB35,8/25/2013,Drakes Bay,DB35,37.66999817,-123.4800034,2500,0.029999999,38.56999969,38.59999847,
NH,082513NH01,8/25/2013,Newport Hydrographic,NH01,44.65169907,-124.0999985,0,0.572700024,7.21570015,7.788400173,
NH,082513NH03,8/25/2013,Newport Hydrographic,NH03,44.65169907,-124.1299973,0,0.443699986,0.367799997,0.811500013,
NH,082513NH05,8/25/2013,Newport Hydrographic,NH05,44.65169907,-124.1750031,0,0.313600004,0.029999999,0.343600005,
NH,082513NH05,8/25/2013,Newport Hydrographic,NH05,44.65169907,-124.1750031,0,0.313600004,0.029999999,0.343600005,
NH,082513NH15,8/25/2013,Newport Hydrographic,NH15,44.65169907,-124.4116974,0,0.194399998,8.068099976,8.262499809,
NH,082513NH15,8/25/2013,Newport Hydrographic,NH15,44.65169907,-124.4116974,0,0.194399998,8.068099976,8.262499809,
NH,082513NH20,8/25/2013,Newport Hydrographic,NH20,44.65169907,-124.5282974,0,0.300999999,7.965799809,8.266799927,
NH,082513NH20,8/25/2013,Newport Hydrographic,NH20,44.65169907,-124.5282974,0,0.300999999,7.965799809,8.266799927,
NH,082513NH25,8/25/2013,Newport Hydrographic,NH25,44.65169907,-124.6500015,0,0.057100002,3.903700113,3.960799932,
NH,082513NH25,8/25/2013,Newport Hydrographic,NH25,44.65169907,-124.6500015,0,0.057100002,3.903700113,3.960799932,
NH,082513NH25,8/25/2013,Newport Hydrographic,NH25,44.65169907,-124.6500015,150,0.0283,32.40719986,32.4355011,
NH,082513NH25,8/25/2013,Newport Hydrographic,NH25,44.65169907,-124.6500015,150,0.0283,32.40719986,32.4355011,
Ship of Opportunity,082613116_DB30,8/26/2013,Drakes Bay,DB30,37.75,-123.3099976,3,0.100000001,6.400000095,6.5,
Ship of Opportunity,082613116_DB30,8/26/2013,Drakes Bay,DB30,37.75,-123.3099976,20,0.129999995,6.170000076,6.300000191,
Ship of Opportunity,082613116_DB30,8/26/2013,Drakes Bay,DB30,37.75,-123.3099976,30,0.330000013,11.56999969,11.89999962,
Ship of Opportunity,082613116_DB30,8/26/2013,Drakes Bay,DB30,37.75,-123.3099976,50,0.039999999,22.26000023,22.29999924,
Ship of Opportunity,082613116_DB30,8/26/2013,Drakes Bay,DB30,37.75,-123.3099976,80,0.02,30.28000069,30.29999924,
Ship of Opportunity,082613116_DB30,8/26/2013,Drakes Bay,DB30,37.75,-123.3099976,100,0.02,30.47999954,30.5,
Ship of Opportunity,082613116_DB30,8/26/2013,Drakes Bay,DB30,37.75,-123.3099976,150,0.07,29.72999954,29.79999924,
Ship of Opportunity,082613116_DB30,8/26/2013,Drakes Bay,DB30,37.75,-123.3099976,200,0.189999998,31.90999985,32.09999847,
Ship of Opportunity,082613116_DB30,8/26/2013,Drakes Bay,DB30,37.75,-123.3099976,300,0.079999998,34.61999893,34.70000076,
Ship of Opportunity,082613116_DB30,8/26/2013,Drakes Bay,DB30,37.75,-123.3099976,500,0.01,39.38999939,39.40000153,
Ship of Opportunity,082613116_DB30,8/26/2013,Drakes Bay,DB30,37.75,-123.3099976,750,0,41.29999924,41.29999924,
Ship of Opportunity,082613116_DB30,8/26/2013,Drakes Bay,DB30,37.75,-123.3099976,1000,0.01,43.29000092,43.29999924,
Ship of Opportunity,082613117_DB25,8/26/2013,Drakes Bay,DB25,37.75999832,-123.2699966,3,0.079999998,4.71999979,4.800000191,
Ship of Opportunity,082613117_DB25,8/26/2013,Drakes Bay,DB25,37.75999832,-123.2699966,10,0.119999997,5.579999924,5.699999809,
Ship of Opportunity,082613117_DB25,8/26/2013,Drakes Bay,DB25,37.75999832,-123.2699966,20,0.270000011,9.430000305,9.699999809,
Ship of Opportunity,082613117_DB25,8/26/2013,Drakes Bay,DB25,37.75999832,-123.2699966,30,0.370000005,13.82999992,14.19999981,
Ship of Opportunity,082613117_DB25,8/26/2013,Drakes Bay,DB25,37.75999832,-123.2699966,50,0.050000001,23.85000038,23.89999962,
Ship of Opportunity,082613117_DB25,8/26/2013,Drakes Bay,DB25,37.75999832,-123.2699966,80,0.090000004,28.20999908,28.29999924,
Ship of Opportunity,082613117_DB25,8/26/2013,Drakes Bay,DB25,37.75999832,-123.2699966,100,0.180000007,29.92000008,30.10000038,
Ship of Opportunity,082613117_DB25,8/26/2013,Drakes Bay,DB25,37.75999832,-123.2699966,150,0.109999999,31.38999939,31.5,
Ship of Opportunity,082613117_DB25,8/26/2013,Drakes Bay,DB25,37.75999832,-123.2699966,200,0.119999997,32.38000107,32.5,
Ship of Opportunity,082613117_DB25,8/26/2013,Drakes Bay,DB25,37.75999832,-123.2699966,300,0.189999998,36.70999908,36.90000153,
Ship of Opportunity,082613117_DB25,8/26/2013,Drakes Bay,DB25,37.75999832,-123.2699966,400,0.07,37.33000183,37.40000153,
Ship of Opportunity,082613117_DB25,8/26/2013,Drakes Bay,DB25,37.75999832,-123.2699966,500,0.050000001,39.75,39.79999924,
Ship of Opportunity,082613118_DB15,8/26/2013,Drakes Bay,DB15,37.86999893,-123.0599976,3,0.01,0.49000001,0.5,
Ship of Opportunity,082613118_DB15,8/26/2013,Drakes Bay,DB15,37.86999893,-123.0599976,10,0,0.600000024,0.600000024,
Ship of Opportunity,082613118_DB15,8/26/2013,Drakes Bay,DB15,37.86999893,-123.0599976,15,0.01,1.090000033,1.100000024,
Ship of Opportunity,082613118_DB15,8/26/2013,Drakes Bay,DB15,37.86999893,-123.0599976,20,0.02,2.079999924,2.099999905,
Ship of Opportunity,082613118_DB15,8/26/2013,Drakes Bay,DB15,37.86999893,-123.0599976,30,0.109999999,6.090000153,6.199999809,
Ship of Opportunity,082613118_DB15,8/26/2013,Drakes Bay,DB15,37.86999893,-123.0599976,40,0.370000005,18.43000031,18.79999924,
Ship of Opportunity,082613118_DB15,8/26/2013,Drakes Bay,DB15,37.86999893,-123.0599976,60,0.25999999,26.73999977,27,
Ship of Opportunity,082613118_DB15,8/26/2013,Drakes Bay,DB15,37.86999893,-123.0599976,80,0.219999999,28.78000069,29,
